# Name, Student Number
# Nikolas Maier, 500461990
# Oluwatomilayo Adegbite, 500569283
Gambler #,Round #,Optimal Arm,Average reward,Times optimal action picked,Probability of Picking Optimal,Actual Probability
77,2600,3,210.4,1915,0.9776176225,0.8862180586
77,2700,3,219.7,2014,0.9845873731,0.8862180586
77,2800,3,228.3,2110,0.9778993956,0.8862180586
77,2900,3,237.6,2210,0.9913208489,0.8862180586
77,3000,3,246.8,2306,0.9709236185,0.8862180586
77,3100,3,254.9,2405,0.9871177679,0.8862180586
77,3200,3,263.9,2501,0.9709559994,0.8862180586
77,3300,3,272.9,2599,0.9792011436,0.8862180586
77,3400,3,281.6,2698,0.9865229481,0.8862180586
77,3500,3,289.9,2797,0.9896274054,0.8862180586
77,3600,3,298.8,2897,0.9957594741,0.8862180586
77,3700,3,307.5,2997,0.9982311881,0.8862180586
77,3800,3,316.6,3097,0.9992912642,0.8862180586
77,3900,3,325.4,3197,0.9997073278,0.8862180586
77,4000,3,334.6,3297,0.9998839034,0.8862180586
77,4100,3,343.2,3397,0.9999510845,0.8862180586
77,4200,3,351.9,3497,0.9999795963,0.8862180586
77,4300,3,361.3,3597,0.9999920674,0.8862180586
77,4400,3,369.8,3697,0.999996624,0.8862180586
77,4500,3,379.1,3797,0.9999986742,0.8862180586
77,4600,3,387,3897,0.9999994007,0.8862180586
77,4700,3,396.1,3997,0.9999997599,0.8862180586
77,4800,3,405.1,4097,0.9999999028,0.8862180586
77,4900,3,414.1,4197,0.9999999607,0.8862180586
77,5000,3,422.4,4297,0.9999999829,0.8862180586
78,0,5,0,0,0.1,0.9552442385
78,100,5,6.1,16,0.1707521447,0.9552442385
78,200,5,12.8,47,0.2986805889,0.9552442385
78,300,5,20.1,76,0.3433087648,0.9552442385
78,400,5,29.2,118,0.4022626753,0.9552442385
78,500,5,38.2,154,0.3781008346,0.9552442385
78,600,5,47.3,217,0.5588315648,0.9552442385
78,700,5,56.3,278,0.6081647505,0.9552442385
78,800,5,65.8,329,0.5494313185,0.9552442385
78,900,5,75,384,0.5562777102,0.9552442385
78,1000,5,84,431,0.5263467067,0.9552442385
78,1100,5,93.4,498,0.6079116508,0.9552442385
78,1200,5,102.7,558,0.6091423663,0.9552442385
78,1300,5,112.1,625,0.6545775113,0.9552442385
78,1400,5,121.2,683,0.6237639495,0.9552442385
78,1500,5,130.8,751,0.6616580108,0.9552442385
78,1600,5,140.1,821,0.6956077186,0.9552442385
78,1700,5,149.7,893,0.7289393607,0.9552442385
78,1800,5,159.3,971,0.7768698368,0.9552442385
78,1900,5,169,1055,0.8246442619,0.9552442385
78,2000,5,178.5,1146,0.8750784176,0.9552442385
78,2100,5,187.7,1223,0.8006691142,0.9552442385
78,2200,5,197,1302,0.7985072876,0.9552442385
78,2300,5,206.3,1373,0.7298901009,0.9552442385
78,2400,5,215.7,1435,0.6698351979,0.9552442385
78,2500,5,224.7,1498,0.6489887439,0.9552442385
78,2600,5,234.2,1564,0.6610909892,0.9552442385
78,2700,5,243.9,1624,0.6391708976,0.9552442385
78,2800,5,253.4,1679,0.5895116539,0.9552442385
78,2900,5,263.1,1735,0.5621555402,0.9552442385
78,3000,5,272.4,1793,0.5837356418,0.9552442385
78,3100,5,282.2,1859,0.6332021966,0.9552442385
78,3200,5,291.6,1917,0.5969634792,0.9552442385
78,3300,5,301.4,1958,0.4792232183,0.9552442385
78,3400,5,311,2013,0.5309842671,0.9552442385
78,3500,5,320.8,2071,0.5540272312,0.9552442385
78,3600,5,330.5,2126,0.5590344137,0.9552442385
78,3700,5,339.9,2195,0.6339893637,0.9552442385
78,3800,5,349.4,2274,0.7600978694,0.9552442385
78,3900,5,359.1,2345,0.7255291592,0.9552442385
78,4000,5,368.7,2409,0.6684276779,0.9552442385
78,4100,5,378.2,2468,0.6215710805,0.9552442385
78,4200,5,387.8,2530,0.6011978134,0.9552442385
78,4300,5,397.2,2589,0.5917270869,0.9552442385
78,4400,5,406.4,2653,0.6391034883,0.9552442385
78,4500,5,415.8,2720,0.6726121572,0.9552442385
78,4600,5,425.1,2781,0.6602384228,0.9552442385
78,4700,5,434.2,2845,0.6705562524,0.9552442385
78,4800,5,443.7,2920,0.6995855631,0.9552442385
78,4900,5,453.2,2999,0.7660920059,0.9552442385
78,5000,5,463,3078,0.7745098234,0.9552442385
79,0,6,0,0,0.1,0.8365118731
79,100,6,4.1,11,0.1511437832,0.8365118731
79,200,6,9.6,30,0.221481181,0.8365118731
79,300,6,15.5,55,0.2873250238,0.8365118731
79,400,6,22.4,86,0.3290850506,0.8365118731
79,500,6,28.3,123,0.3852146857,0.8365118731
79,600,6,34.3,154,0.3858258063,0.8365118731
79,700,6,41.7,191,0.4041330814,0.8365118731
79,800,6,48.8,228,0.4131680545,0.8365118731
79,900,6,55.4,280,0.4903199632,0.8365118731
79,1000,6,63,340,0.5677279658,0.8365118731
79,1100,6,70.8,392,0.5881719474,0.8365118731
79,1200,6,78.8,467,0.7052458651,0.8365118731
79,1300,6,85.7,541,0.7703304649,0.8365118731
79,1400,6,94.5,626,0.8251710347,0.8365118731
79,1500,6,102.7,714,0.8792294289,0.8365118731
79,1600,6,110.9,802,0.9095935908,0.8365118731
79,1700,6,119.5,888,0.8785141782,0.8365118731
79,1800,6,127.3,977,0.9010451797,0.8365118731
79,1900,6,136,1072,0.9443331948,0.8365118731
79,2000,6,144.5,1170,0.957190966,0.8365118731
79,2100,6,152.7,1262,0.9336529873,0.8365118731
79,2200,6,161,1347,0.9061634719,0.8365118731
79,2300,6,168.7,1441,0.9369583189,0.8365118731
79,2400,6,177,1537,0.9595777087,0.8365118731
79,2500,6,185.7,1634,0.9752822369,0.8365118731
79,2600,6,193.9,1731,0.9750015547,0.8365118731
79,2700,6,201.6,1829,0.9757634728,0.8365118731
79,2800,6,210.2,1929,0.9897883217,0.8365118731
79,2900,6,218.6,2029,0.9956101117,0.8365118731
79,3000,6,227.8,2129,0.9982586287,0.8365118731
79,3100,6,235,2228,0.99915545,0.8365118731
79,3200,6,243.3,2328,0.9996332699,0.8365118731
79,3300,6,252.6,2428,0.9998559811,0.8365118731
79,3400,6,260.6,2528,0.9999355482,0.8365118731
79,3500,6,269.3,2628,0.9999731158,0.8365118731
79,3600,6,277.4,2728,0.999988089,0.8365118731
79,3700,6,285.3,2828,0.9999946157,0.8365118731
79,3800,6,293.9,2928,0.9999977314,0.8365118731
79,3900,6,302.7,3028,0.9999990632,0.8365118731
79,4000,6,311.5,3128,0.9999996131,0.8365118731
79,4100,6,319.3,3228,0.9999998234,0.8365118731
79,4200,6,327.6,3328,0.9999999233,0.8365118731
79,4300,6,336.1,3428,0.9999999674,0.8365118731
79,4400,6,344.8,3528,0.9999999864,0.8365118731
79,4500,6,352.7,3628,0.9999999938,0.8365118731
79,4600,6,360.8,3728,0.9999999973,0.8365118731
79,4700,6,369.4,3828,0.9999999989,0.8365118731
79,4800,6,378.1,3928,0.9999999995,0.8365118731
79,4900,6,386.7,4028,0.9999999998,0.8365118731
79,5000,6,394.9,4128,0.9999999999,0.8365118731
80,0,4,0,0,0.1,0.7110272295
80,100,4,4.9,11,0.1267660583,0.7110272295
80,200,4,8.9,13,0.09273905578,0.7110272295
80,300,4,14.1,24,0.1183463097,0.7110272295
80,400,4,19,32,0.1302065456,0.7110272295
80,500,4,24.5,53,0.2009637453,0.7110272295
80,600,4,30.1,83,0.2709048313,0.7110272295
80,700,4,36,112,0.2998930483,0.7110272295
80,800,4,42.2,146,0.3285389453,0.7110272295
80,900,4,48.7,179,0.343214367,0.7110272295
80,1000,4,55.2,214,0.4089767098,0.7110272295
80,1100,4,61.8,266,0.4952023993,0.7110272295
80,1200,4,69.2,309,0.4801779963,0.7110272295
80,1300,4,75.3,346,0.4528762823,0.7110272295
80,1400,4,81.2,386,0.451838859,0.7110272295
80,1500,4,87.3,431,0.485684097,0.7110272295
80,1600,4,94.6,484,0.5347563297,0.7110272295
80,1700,4,101.9,539,0.5851874073,0.7110272295
80,1800,4,108.8,600,0.5952778808,0.7110272295
80,1900,4,114.9,654,0.6273241488,0.7110272295
80,2000,4,121.7,723,0.7079942775,0.7110272295
80,2100,4,128.9,783,0.6446646478,0.7110272295
80,2200,4,135.8,850,0.6966551855,0.7110272295
80,2300,4,143,924,0.704889132,0.7110272295
80,2400,4,149.2,1001,0.7559800394,0.7110272295
80,2500,4,155.4,1077,0.8063388143,0.7110272295
80,2600,4,161.9,1151,0.7873059215,0.7110272295
80,2700,4,169.3,1234,0.821801757,0.7110272295
80,2800,4,176.2,1314,0.8592494519,0.7110272295
80,2900,4,183.1,1391,0.799231011,0.7110272295
80,3000,4,190.3,1476,0.834479808,0.7110272295
80,3100,4,197.7,1556,0.8121724517,0.7110272295
80,3200,4,205.1,1646,0.8641775871,0.7110272295
80,3300,4,212.1,1726,0.8311868751,0.7110272295
80,3400,4,219.5,1806,0.7953915608,0.7110272295
80,3500,4,226.1,1885,0.8072158918,0.7110272295
80,3600,4,233.6,1960,0.7581114358,0.7110272295
80,3700,4,240,2039,0.7898719608,0.7110272295
80,3800,4,246.8,2126,0.8140918517,0.7110272295
80,3900,4,253.2,2205,0.7791162943,0.7110272295
80,4000,4,260.2,2290,0.8230577322,0.7110272295
80,4100,4,267.7,2379,0.851731328,0.7110272295
80,4200,4,275.5,2469,0.8790523309,0.7110272295
80,4300,4,282.2,2559,0.8878448499,0.7110272295
80,4400,4,289.6,2648,0.8968597862,0.7110272295
80,4500,4,296.7,2740,0.9113434546,0.7110272295
80,4600,4,302.5,2829,0.9083010638,0.7110272295
80,4700,4,309.9,2920,0.9063269584,0.7110272295
80,4800,4,317.2,3007,0.8750265793,0.7110272295
80,4900,4,324.4,3101,0.9035836047,0.7110272295
80,5000,4,331.7,3197,0.9426836764,0.7110272295
81,0,6,0,0,0.1,0.9013768141
81,100,6,5.7,17,0.1537237774,0.9013768141
81,200,6,13.1,32,0.1671488542,0.9013768141
81,300,6,20.1,43,0.1589703178,0.9013768141
81,400,6,27.6,66,0.2284800898,0.9013768141
81,500,6,35.6,94,0.2763565224,0.9013768141
81,600,6,43.5,121,0.2810718807,0.9013768141
81,700,6,52.5,160,0.3521202768,0.9013768141
81,800,6,61.7,196,0.3853937416,0.9013768141
81,900,6,70,227,0.3655914512,0.9013768141
81,1000,6,78.8,277,0.4459112725,0.9013768141
81,1100,6,87.6,311,0.3815202889,0.9013768141
81,1200,6,96,344,0.3582892539,0.9013768141
81,1300,6,104.6,383,0.3904555324,0.9013768141
81,1400,6,113.4,419,0.3904478554,0.9013768141
81,1500,6,122.1,471,0.4590231492,0.9013768141
81,1600,6,131.2,509,0.4313600232,0.9013768141
81,1700,6,139.8,557,0.4841995513,0.9013768141
81,1800,6,148.3,616,0.5228041588,0.9013768141
81,1900,6,157.5,674,0.5593928766,0.9013768141
81,2000,6,166.7,746,0.6452708735,0.9013768141
81,2100,6,176,818,0.6864362776,0.9013768141
81,2200,6,184.7,889,0.7010681325,0.9013768141
81,2300,6,193.5,973,0.8049003373,0.9013768141
81,2400,6,202.5,1051,0.7940126634,0.9013768141
81,2500,6,211.4,1131,0.80364413,0.9013768141
81,2600,6,220,1214,0.8219450475,0.9013768141
81,2700,6,229,1295,0.8238847562,0.9013768141
81,2800,6,237.6,1380,0.8461290692,0.9013768141
81,2900,6,246.3,1470,0.8755966312,0.9013768141
81,3000,6,255.6,1550,0.841476738,0.9013768141
81,3100,6,264.6,1627,0.8120861286,0.9013768141
81,3200,6,273.5,1710,0.8364375618,0.9013768141
81,3300,6,282.6,1796,0.8509656175,0.9013768141
81,3400,6,291.5,1890,0.8980741945,0.9013768141
81,3500,6,300.5,1977,0.872304468,0.9013768141
81,3600,6,309.6,2071,0.9181099552,0.9013768141
81,3700,6,318.7,2163,0.9217599763,0.9013768141
81,3800,6,327.9,2250,0.8947863625,0.9013768141
81,3900,6,336.5,2344,0.9297033517,0.9013768141
81,4000,6,346.1,2436,0.9207701436,0.9013768141
81,4100,6,355.5,2528,0.9203704974,0.9013768141
81,4200,6,364.9,2616,0.8973485811,0.9013768141
81,4300,6,374.3,2704,0.8800311501,0.9013768141
81,4400,6,383,2798,0.9114943544,0.9013768141
81,4500,6,392.1,2893,0.9387807027,0.9013768141
81,4600,6,401.5,2984,0.9189109228,0.9013768141
81,4700,6,410.2,3080,0.9396683811,0.9013768141
81,4800,6,419.3,3175,0.9539981027,0.9013768141
81,4900,6,428.1,3271,0.9549526745,0.9013768141
81,5000,6,437.3,3369,0.9670332905,0.9013768141
82,0,2,0,0,0.1,0.8078758871
82,100,2,3.6,17,0.1924776354,0.8078758871
82,200,2,8.8,41,0.2339247561,0.8078758871
82,300,2,15.4,79,0.333092835,0.8078758871
82,400,2,21.3,110,0.3149455004,0.8078758871
82,500,2,28,136,0.299879597,0.8078758871
82,600,2,34.8,168,0.3383042928,0.8078758871
82,700,2,42,203,0.3672135673,0.8078758871
82,800,2,49.2,247,0.4505997393,0.8078758871
82,900,2,56.8,287,0.4502601599,0.8078758871
82,1000,2,64.4,339,0.5336362191,0.8078758871
82,1100,2,71.9,382,0.5154419889,0.8078758871
82,1200,2,79.9,428,0.5356229094,0.8078758871
82,1300,2,87.1,487,0.5872729931,0.8078758871
82,1400,2,94.2,562,0.6867020084,0.8078758871
82,1500,2,101.7,632,0.6971006649,0.8078758871
82,1600,2,109.1,707,0.7571212292,0.8078758871
82,1700,2,116.9,782,0.7829788155,0.8078758871
82,1800,2,125,873,0.8842583975,0.8078758871
82,1900,2,131.9,966,0.9203382838,0.8078758871
82,2000,2,139.6,1061,0.9345741255,0.8078758871
82,2100,2,147.6,1153,0.9248391929,0.8078758871
82,2200,2,156,1243,0.9180856434,0.8078758871
82,2300,2,164,1331,0.892624323,0.8078758871
82,2400,2,172.4,1429,0.9386105514,0.8078758871
82,2500,2,180.4,1527,0.9725267967,0.8078758871
82,2600,2,187.8,1626,0.9869408864,0.8078758871
82,2700,2,195.4,1726,0.99391601,0.8078758871
82,2800,2,204.1,1826,0.9974622407,0.8078758871
82,2900,2,212.1,1926,0.9988642938,0.8078758871
82,3000,2,220.3,2026,0.9995018594,0.8078758871
82,3100,2,228.6,2126,0.9997836917,0.8078758871
82,3200,2,236.2,2226,0.9998992261,0.8078758871
82,3300,2,244.5,2326,0.9999562408,0.8078758871
82,3400,2,252.8,2426,0.9999809984,0.8078758871
82,3500,2,261,2526,0.9999916656,0.8078758871
82,3600,2,269,2626,0.9999962701,0.8078758871
82,3700,2,277.4,2726,0.9999983966,0.8078758871
82,3800,2,285.9,2826,0.9999993176,0.8078758871
82,3900,2,293.8,2926,0.9999996915,0.8078758871
82,4000,2,301.9,3026,0.9999998633,0.8078758871
82,4100,2,309.8,3126,0.9999999382,0.8078758871
82,4200,2,318.2,3226,0.9999999734,0.8078758871
82,4300,2,325.9,3326,0.9999999878,0.8078758871
82,4400,2,334.5,3426,0.9999999948,0.8078758871
82,4500,2,343.3,3526,0.9999999979,0.8078758871
82,4600,2,352.3,3626,0.9999999991,0.8078758871
82,4700,2,360.4,3726,0.9999999996,0.8078758871
82,4800,2,368,3826,0.9999999998,0.8078758871
82,4900,2,376.3,3926,0.9999999999,0.8078758871
82,5000,2,384.3,4026,1,0.8078758871
83,0,5,0,0,0.1,0.974491612
83,100,5,5.1,12,0.1585081527,0.974491612
83,200,5,11.6,32,0.2320692252,0.974491612
83,300,5,18.5,68,0.3837912244,0.974491612
83,400,5,26.7,114,0.4778123989,0.974491612
83,500,5,34.7,155,0.5028490574,0.974491612
83,600,5,42.9,210,0.6054608541,0.974491612
83,700,5,52,272,0.6539108159,0.974491612
83,800,5,61,342,0.7122526232,0.974491612
83,900,5,70.8,422,0.781388084,0.974491612
83,1000,5,80.4,514,0.8840333966,0.974491612
83,1100,5,90.3,607,0.9208893104,0.974491612
83,1200,5,99.9,696,0.9251753575,0.974491612
83,1300,5,109.5,786,0.9125263228,0.974491612
83,1400,5,119.2,880,0.9350305699,0.974491612
83,1500,5,128.6,972,0.9298859678,0.974491612
83,1600,5,138.1,1065,0.92524399,0.974491612
83,1700,5,147.7,1161,0.9586303869,0.974491612
83,1800,5,157.5,1255,0.9619226895,0.974491612
83,1900,5,166.9,1349,0.9606527801,0.974491612
83,2000,5,176.4,1447,0.9773836884,0.974491612
83,2100,5,186.2,1547,0.9915536155,0.974491612
83,2200,5,195.6,1647,0.9967161815,0.974491612
83,2300,5,205.2,1746,0.9938498077,0.974491612
83,2400,5,214.6,1845,0.9933530029,0.974491612
83,2500,5,223.8,1944,0.9973632838,0.974491612
83,2600,5,233.4,2044,0.9989952869,0.974491612
83,2700,5,243.1,2144,0.9996209854,0.974491612
83,2800,5,252.7,2244,0.9998555776,0.974491612
83,2900,5,262.7,2344,0.9999471367,0.974491612
83,3000,5,272.5,2444,0.9999802575,0.974491612
83,3100,5,282.5,2544,0.9999927736,0.974491612
83,3200,5,292.1,2644,0.9999972464,0.974491612
83,3300,5,301.6,2744,0.9999989401,0.974491612
83,3400,5,311.1,2844,0.9999995921,0.974491612
83,3500,5,320.9,2944,0.9999998477,0.974491612
83,3600,5,330.5,3044,0.9999999419,0.974491612
83,3700,5,340.1,3144,0.9999999779,0.974491612
83,3800,5,349.7,3244,0.9999999916,0.974491612
83,3900,5,359.2,3344,0.9999999968,0.974491612
83,4000,5,368.8,3444,0.9999999988,0.974491612
83,4100,5,378.4,3544,0.9999999995,0.974491612
83,4200,5,387.9,3644,0.9999999998,0.974491612
83,4300,5,397.7,3744,0.9999999999,0.974491612
83,4400,5,407.6,3844,1,0.974491612
83,4500,5,417.2,3944,1,0.974491612
83,4600,5,427,4044,1,0.974491612
83,4700,5,436.7,4144,1,0.974491612
83,4800,5,446.4,4244,1,0.974491612
83,4900,5,456.4,4344,1,0.974491612
83,5000,5,466.2,4444,1,0.974491612
84,0,9,0,0,0.1,0.9602956602
84,100,9,5.3,4,0.09061786064,0.9602956602
84,200,9,10.7,11,0.104964743,0.9602956602
84,300,9,17.5,19,0.1050688932,0.9602956602
84,400,9,23.8,37,0.1656128488,0.9602956602
84,500,9,30.7,49,0.1763308265,0.9602956602
84,600,9,39.4,76,0.2583552535,0.9602956602
84,700,9,47.3,107,0.3355118356,0.9602956602
84,800,9,56,135,0.3334412138,0.9602956602
84,900,9,64.9,173,0.3745454401,0.9602956602
84,1000,9,73.3,212,0.4303856368,0.9602956602
84,1100,9,82,254,0.4390714287,0.9602956602
84,1200,9,90.7,302,0.4857324893,0.9602956602
84,1300,9,99.8,351,0.5127982966,0.9602956602
84,1400,9,108.7,393,0.4828559336,0.9602956602
84,1500,9,117.8,456,0.5792617425,0.9602956602
84,1600,9,126.9,514,0.6089027364,0.9602956602
84,1700,9,135.7,562,0.5574665956,0.9602956602
84,1800,9,144.4,615,0.5600263319,0.9602956602
84,1900,9,153.8,682,0.6566385032,0.9602956602
84,2000,9,162.4,752,0.7062683059,0.9602956602
84,2100,9,171.6,823,0.7247857072,0.9602956602
84,2200,9,181.1,899,0.7400374101,0.9602956602
84,2300,9,190.2,981,0.8055604042,0.9602956602
84,2400,9,199.6,1059,0.822643356,0.9602956602
84,2500,9,208.7,1133,0.7957576875,0.9602956602
84,2600,9,217.6,1216,0.8485990379,0.9602956602
84,2700,9,227,1303,0.8759069082,0.9602956602
84,2800,9,236.2,1388,0.8779410078,0.9602956602
84,2900,9,245.5,1477,0.9063285339,0.9602956602
84,3000,9,255.1,1569,0.9163331529,0.9602956602
84,3100,9,264.7,1660,0.9210625145,0.9602956602
84,3200,9,274.1,1749,0.9190946363,0.9602956602
84,3300,9,283.5,1840,0.9295757589,0.9602956602
84,3400,9,293.1,1936,0.9520806478,0.9602956602
84,3500,9,302.8,2032,0.9682949205,0.9602956602
84,3600,9,312.5,2129,0.9727504473,0.9602956602
84,3700,9,321.9,2224,0.9801585354,0.9602956602
84,3800,9,331.2,2323,0.9880785413,0.9602956602
84,3900,9,340.9,2423,0.9955027889,0.9602956602
84,4000,9,350.5,2522,0.9891511782,0.9602956602
84,4100,9,360.1,2621,0.9914356079,0.9602956602
84,4200,9,369.7,2721,0.9967365631,0.9602956602
84,4300,9,378.8,2821,0.9986923909,0.9602956602
84,4400,9,388.7,2921,0.9995165382,0.9602956602
84,4500,9,398.4,3020,0.9924945868,0.9602956602
84,4600,9,408.4,3120,0.997252776,0.9602956602
84,4700,9,417.9,3220,0.9989426043,0.9602956602
84,4800,9,427.7,3320,0.9996051005,0.9602956602
84,4900,9,437.1,3420,0.9998464694,0.9602956602
84,5000,9,446.5,3520,0.9999403098,0.9602956602
85,0,0,0,0,0.1,0.9931731632
85,100,0,6.7,9,0.1108602837,0.9931731632
85,200,0,13.6,20,0.1308915833,0.9931731632
85,300,0,21,29,0.1310581775,0.9931731632
85,400,0,28.7,43,0.1574573739,0.9931731632
85,500,0,37.2,62,0.1782892843,0.9931731632
85,600,0,45.5,71,0.1357196894,0.9931731632
85,700,0,53.5,85,0.1683086006,0.9931731632
85,800,0,62.2,105,0.1977144182,0.9931731632
85,900,0,71.5,130,0.2306647664,0.9931731632
85,1000,0,80.7,159,0.2806347562,0.9931731632
85,1100,0,89.9,191,0.3304445228,0.9931731632
85,1200,0,99.4,219,0.2992525503,0.9931731632
85,1300,0,109.2,238,0.2312266452,0.9931731632
85,1400,0,119.1,251,0.163020721,0.9931731632
85,1500,0,128.9,260,0.1258572693,0.9931731632
85,1600,0,138.8,279,0.1762764342,0.9931731632
85,1700,0,148.6,303,0.2293171345,0.9931731632
85,1800,0,158.4,330,0.2820164163,0.9931731632
85,1900,0,168.1,357,0.2738670636,0.9931731632
85,2000,0,177.7,376,0.2170065991,0.9931731632
85,2100,0,187.4,387,0.1489574708,0.9931731632
85,2200,0,197.3,403,0.1552910354,0.9931731632
85,2300,0,207.1,431,0.2368296305,0.9931731632
85,2400,0,216.9,454,0.2263147112,0.9931731632
85,2500,0,226.8,477,0.2137948359,0.9931731632
85,2600,0,236.5,500,0.2095837219,0.9931731632
85,2700,0,246.2,523,0.2296785315,0.9931731632
85,2800,0,256,546,0.2349716652,0.9931731632
85,2900,0,265.2,569,0.2552525948,0.9931731632
85,3000,0,274.6,585,0.1953234143,0.9931731632
85,3100,0,283.9,613,0.2587610614,0.9931731632
85,3200,0,293.8,639,0.259590733,0.9931731632
85,3300,0,303.5,656,0.2017516083,0.9931731632
85,3400,0,313.3,675,0.2007452543,0.9931731632
85,3500,0,322.9,710,0.2912465168,0.9931731632
85,3600,0,332.6,743,0.3086574337,0.9931731632
85,3700,0,342.5,780,0.3520350526,0.9931731632
85,3800,0,352.4,821,0.405078592,0.9931731632
85,3900,0,362.4,863,0.4206077491,0.9931731632
85,4000,0,372.1,908,0.4493755269,0.9931731632
85,4100,0,381.9,956,0.472723969,0.9931731632
85,4200,0,391.8,1004,0.5004609063,0.9931731632
85,4300,0,401.5,1041,0.4482612999,0.9931731632
85,4400,0,411.4,1064,0.3081824053,0.9931731632
85,4500,0,421.3,1101,0.3552296016,0.9931731632
85,4600,0,430.9,1126,0.2839065468,0.9931731632
85,4700,0,440.8,1161,0.3224380017,0.9931731632
85,4800,0,450.8,1195,0.3268708805,0.9931731632
85,4900,0,460.6,1220,0.2916641292,0.9931731632
85,5000,0,470.6,1257,0.3367783415,0.9931731632
86,0,9,0,0,0.1,0.9870639703
86,100,9,7,16,0.1628666424,0.9870639703
86,200,9,14.8,41,0.2448380311,0.9870639703
86,300,9,23.5,68,0.2790424858,0.9870639703
86,400,9,32.2,95,0.300722571,0.9870639703
86,500,9,41.1,131,0.3553744031,0.9870639703
86,600,9,50.3,159,0.3328408428,0.9870639703
86,700,9,59.3,188,0.3342972955,0.9870639703
86,800,9,68.5,216,0.3129893671,0.9870639703
86,900,9,77.9,249,0.3422046985,0.9870639703
86,1000,9,87.5,304,0.4951424031,0.9870639703
86,1100,9,97.2,354,0.504152461,0.9870639703
86,1200,9,106.8,402,0.4917929893,0.9870639703
86,1300,9,116.2,442,0.4484991027,0.9870639703
86,1400,9,125.5,476,0.3921331823,0.9870639703
86,1500,9,135.1,516,0.3975764809,0.9870639703
86,1600,9,144.7,559,0.4422964169,0.9870639703
86,1700,9,154.1,597,0.4035960436,0.9870639703
86,1800,9,163.7,632,0.3624830341,0.9870639703
86,1900,9,172.8,665,0.3702709252,0.9870639703
86,2000,9,182.1,706,0.4243228987,0.9870639703
86,2100,9,191.7,752,0.4518118246,0.9870639703
86,2200,9,201.4,789,0.4059448321,0.9870639703
86,2300,9,211,829,0.3971510001,0.9870639703
86,2400,9,220.4,866,0.4084074247,0.9870639703
86,2500,9,230.1,903,0.3911385515,0.9870639703
86,2600,9,240,942,0.3832848306,0.9870639703
86,2700,9,249.8,984,0.4175131794,0.9870639703
86,2800,9,259.3,1029,0.4558761681,0.9870639703
86,2900,9,269.2,1076,0.4817165429,0.9870639703
86,3000,9,278.9,1114,0.4225006378,0.9870639703
86,3100,9,288.8,1146,0.3442830232,0.9870639703
86,3200,9,298.3,1180,0.3491019363,0.9870639703
86,3300,9,308.2,1228,0.430690696,0.9870639703
86,3400,9,318,1262,0.3564529385,0.9870639703
86,3500,9,328,1299,0.3447670505,0.9870639703
86,3600,9,337.9,1341,0.396892802,0.9870639703
86,3700,9,347.7,1394,0.4970719033,0.9870639703
86,3800,9,357.3,1438,0.4555524719,0.9870639703
86,3900,9,367.3,1478,0.4198221025,0.9870639703
86,4000,9,377.1,1515,0.3813329219,0.9870639703
86,4100,9,386.9,1546,0.3391124538,0.9870639703
86,4200,9,396.6,1576,0.324484028,0.9870639703
86,4300,9,406.4,1610,0.3436846422,0.9870639703
86,4400,9,416.1,1637,0.2912150481,0.9870639703
86,4500,9,425.9,1673,0.3479198161,0.9870639703
86,4600,9,435.9,1712,0.3622552729,0.9870639703
86,4700,9,445.8,1746,0.3442449828,0.9870639703
86,4800,9,455.5,1773,0.3063180046,0.9870639703
86,4900,9,465.3,1808,0.3367008903,0.9870639703
86,5000,9,474.7,1840,0.3313455402,0.9870639703
87,0,6,0,0,0.1,0.8707356696
87,100,6,5.8,17,0.1706583074,0.8707356696
87,200,6,12.8,39,0.2260444671,0.8707356696
87,300,6,19.2,68,0.2835717658,0.8707356696
87,400,6,26.9,105,0.36295453,0.8707356696
87,500,6,34.3,146,0.379879488,0.8707356696
87,600,6,42.1,171,0.3443060323,0.8707356696
87,700,6,49.6,199,0.333615912,0.8707356696
87,800,6,57,230,0.3438674009,0.8707356696
87,900,6,65.9,266,0.3435550513,0.8707356696
87,1000,6,74,303,0.3656258284,0.8707356696
87,1100,6,81.9,334,0.3755860972,0.8707356696
87,1200,6,90.3,369,0.3765680695,0.8707356696
87,1300,6,98.3,402,0.3368187074,0.8707356696
87,1400,6,106.5,433,0.3262983025,0.8707356696
87,1500,6,114.5,452,0.2358733159,0.8707356696
87,1600,6,122.8,485,0.3077382303,0.8707356696
87,1700,6,131.5,521,0.3428323314,0.8707356696
87,1800,6,139.7,558,0.3799723409,0.8707356696
87,1900,6,148.6,597,0.3752729818,0.8707356696
87,2000,6,157.6,629,0.3570496462,0.8707356696
87,2100,6,166.1,672,0.4126620757,0.8707356696
87,2200,6,175.1,711,0.3875260815,0.8707356696
87,2300,6,184.1,744,0.3383539383,0.8707356696
87,2400,6,192.5,779,0.333515676,0.8707356696
87,2500,6,201,808,0.3141964355,0.8707356696
87,2600,6,209.2,850,0.3805562803,0.8707356696
87,2700,6,218.2,894,0.4262366427,0.8707356696
87,2800,6,227,934,0.422997449,0.8707356696
87,2900,6,235.2,971,0.3895350348,0.8707356696
87,3000,6,244,1025,0.4815760949,0.8707356696
87,3100,6,252.5,1078,0.5128511887,0.8707356696
87,3200,6,261,1134,0.53644447,0.8707356696
87,3300,6,269.6,1176,0.4637726962,0.8707356696
