# Name, Student Number
# Nikolas Maier, 500461990
# Oluwatomilayo Adegbite, 500569283
Gambler #,Round #,Optimal Arm,Average reward,Times optimal action picked,Actual Probability
71,2800,8,247.8,2781,0.8895702972
71,2900,8,256.7,2881,0.8895702972
71,3000,8,265.2,2981,0.8895702972
71,3100,8,274.3,3081,0.8895702972
71,3200,8,283.4,3181,0.8895702972
71,3300,8,292.3,3281,0.8895702972
71,3400,8,301.3,3381,0.8895702972
71,3500,8,310.3,3481,0.8895702972
71,3600,8,319.2,3581,0.8895702972
71,3700,8,327.9,3681,0.8895702972
71,3800,8,336.7,3781,0.8895702972
71,3900,8,344.9,3881,0.8895702972
71,4000,8,354,3981,0.8895702972
71,4100,8,362.9,4081,0.8895702972
71,4200,8,371.4,4181,0.8895702972
71,4300,8,380.5,4281,0.8895702972
71,4400,8,389.5,4381,0.8895702972
71,4500,8,398.3,4481,0.8895702972
71,4600,8,407.3,4581,0.8895702972
71,4700,8,415.7,4681,0.8895702972
71,4800,8,424.8,4781,0.8895702972
71,4900,8,433.6,4881,0.8895702972
71,5000,8,442.4,4981,0.8895702972
72,0,8,0,0,0.9842133545
72,100,8,9,89,0.9842133545
72,200,8,18.7,189,0.9842133545
72,300,8,28.6,289,0.9842133545
72,400,8,38.2,389,0.9842133545
72,500,8,47.9,489,0.9842133545
72,600,8,57.9,589,0.9842133545
72,700,8,67.8,689,0.9842133545
72,800,8,77.7,789,0.9842133545
72,900,8,87.7,889,0.9842133545
72,1000,8,97.3,989,0.9842133545
72,1100,8,107.2,1089,0.9842133545
72,1200,8,117.1,1189,0.9842133545
72,1300,8,127,1289,0.9842133545
72,1400,8,136.9,1389,0.9842133545
72,1500,8,146.6,1489,0.9842133545
72,1600,8,156.4,1589,0.9842133545
